1728, it is the case that no bird can fly 
1729, it is the case that no rock is a human 
1730, every single rhinoceros is a mammal 
1731, all four sided shapes are squares 
1732, some vehicles are cars 
1733, there are no cars that are houses 
1734, a portion of professional cooks are chefs 
1735, it is known that a portion of rocks are minerals 
1736, there are students who are readers 
1737, no mammals are birds whatsoever 
1738, a portion of jackets are pieces of clothing 
1739, all items that are sofas are pieces of furniture 
1740, a portion of tables are birds 
1741, every single carnivore is an animal 
1742, some birds are parrots 
1743, there is no banana which is a carrot 
1744, all planets are singing lessons 
1745, every single ant is an insect 
1746, of the items that are hues a portion of them are red 
1747, there are no ferraries that are machines 
1748, no articles of clothing are ever beverages 
1749, at least one car does not have wheels 
1750, everything that is a cat is an animal 
1751, some of the rocks are flowers 
1752, anything that is a student is a learner 
1753, all things which are oceans are made of silk 
1754, every single human being is a mortal creature 
1755, some objects classified as a rose is a plant 
1756, all items that are chairs were designed for sitting 
1757, there are some animals that have prehensile tails which are monkeys 
1758, it is the case that every single train is a planet 
1759, there are some scooters which are not vehicles 
1760, everything that is a bicycle is a two wheeled vehicle 
1761, a number of items that are not plants are trees 
1762, every single squirrel is a small rodent 
1763, every single creature that is a poodle is a dog 
1764, there are some educators who are teachers 
1765, every single whale is a mammal 
1766, not a single stone is a plant 
1767, it is also true that every lion is a mammal 
1768, there are politicians who are human 
1769, every single dog is a mammal 
1770, it is true that all felines are carnivores 
1771, there are no primates that are monkeys 
1772, there is not a single living thing that is a house 
1773, there are some erasers which are not spaceships 
1774, every single person who is a librarian is a student 
1775, it is also the case that every single bat is a vertebrate 
1776, among the creatures that are animals some are mammals 
1777, there are some mammals that are not non living things 
1778, all integers are even numbers 
1779, some of the things that are beverages are liquids 
1780, a creature that is a reptile is never a mammal 
1781, there are no dogs that are birds 
1782, a portion of capital cities are located in europe 
1783, all things that are reptiles are vertebrates 
1784, a few snakes are a type of reptile 
1785, it is the case that no dog is a fish 
1786, there are no trees that are stones 
1787, no pen is a pencil 
1788, there are some reptiles which have fur 
1789, there are pets which are mammals 
1790, all trees are by definition plants 
1791, every single item that is a bug is a six legged arthropod 
1792, a subset of dogs can be classified as mammals 
1793, it is the case that no insect is a bird 
1794, all vegetables are pizzas 
1795, everything that is a square is a four sided polygon 
1796, it is also true that all furniture are objects 
1797, every single student is a person who spends time studying 
1798, there are some animals which are cats 
1799, anything that is a wife is a husband 
1800, it is true that all physicists are scientists 
1801, none of the robots are humans 
1802, no cutlery items are books 
1803, everything that is a song is also made of water 
1804, it is also true that all roses are flowers 
1805, every mammal is a domesticated animal 
1806, anything that is a medical professional is a human 
1807, every single person who is a senator is a citizen 
1808, all of the things that are musical notes are sounds 
1809, each and every book is a paper good 
1810, any object that is a bench is a chair 
1811, a portion of warm blooded animals are mammals 
1812, every single stadium is a building 
1813, every single lion is an animal 
1814, a number of sharks are fish 
1815, no dog is a reptile 
1816, some people are not professionals 
1817, nothing that is a magazine is a book 
1818, among the fish a few are canines 
1819, everything that is a fish is a dog 
1820, a portion of chairs are tables 
1821, a few hammers are in fact tools 
1822, every single eagle is an animal 
1823, not a single earth is a celestial body 
1824, there are some cats that are not pets 
1825, there are birds and all of them are animals 
1826, it is also not the case that any fish is a mammal 
1827, every creature that is a bird is also a flying animal 
1828, some of the things that are vehicles are cars 
1829, all parrots are classified as birds 
1830, there exist shapes that are squares and are also polygons 
1831, some flowers are not red 
1832, there are some carrots that are vegetables 
1833, every single pediatrician is a doctor 
1834, any and all elephants are also creatures with wings 
1835, a portion of vertebrates are sharks 
1836, at least one thing that is a gas giant is a planet 
1837, every single man is a human 
1838, no humans are ever insects 
1839, every single gas is a molecule 
1840, every single idea is an emotion 
1841, every single ant is an insect 
1842, every single insect is a tiny creature 
1843, all furniture are items found in a household 
1844, at least one thing that is a circle is a triangle 
1845, everything that is a carrot is also a vegetable 
1846, no cars are animals 
1847, every single human is a reptile 
1848, all electronic devices are items 
1849, every teenager is a human 
1850, there are vegetables that are bell peppers 
1851, a few of the things that are fish are reptiles 
1852, everything that is a sibling is a family member 
1853, each of the planets is in fact a celestial body 
1854, every man is a bachelor 
1855, every bicycle is a vehicle 
1856, anyone who is a runner is also an athlete 
1857, there are no animals that are roses 
1858, it is the case that some living creatures are not mammals 
1859, there are no horses that are not animals 
1860, there exists a group of students who are also teenagers 
1861, a portion of the animals are snakes 
1862, the entire group of objects that can think is a subset of people 
1863, every single car is a musical instrument 
1864, no sculpture is literature 
1865, there are some spiders that are arachnids 
1866, under no circumstances is a flower a tree 
1867, a portion of the things that are birds have feathers 
1868, there are some toyotas that are cars 
1869, anything that is a penguin is also a bird 
1870, no cat is a poodle 
1871, anything that is a flower is a plant 
1872, there are no tables that are authors 
1873, every single thing made of glass is indestructible 
1874, there are a few bicycles that are also automobiles 
1875, anything that is an animal is a mammal 
1876, it is not true that any fish are cats 
1877, every single plant is a mammal 
1878, there exists at least one creature that is a mammal and also a dolphin 
1879, there are no doctors who are not people with medical degrees 
1880, anything that is a lawyer is a politician 
1881, every single person who is a politician is an individual who holds public office 
1882, no students are professionals 
1883, a portion of vehicles are cars 
1884, anything that is water is a liquid 
1885, every single bird is an animal 
1886, a few salamanders are amphibians 
1887, it is a fact that some animals are not insects 
1888, every single t shirt is a type of shirt 
1889, there is no planet that is a food 
1890, anything that is a human is a mammal 
1891, every single tree is a type of plant 
1892, there are some people who are not insects 
1893, anything that is a cat is a mammal 
1894, every worm is a bird 
1895, everything that is a cat is an animal 
1896, a portion of the things that are pets are not mammals 
1897, there are cats which are also dogs 
1898, there are a few trains that are also types of transportation 
1899, it is the case that some whales belong to the category of mammals 
1900, it is also the case that no circle is a square 
1901, among the items that are reptiles some are snakes 
1902, anything that is a mammal is an insect 
1903, every single mammal is a cat 
1904, anything that is a person is an organism 
1905, every single bicycle has wheels 
1906, it is also true that no fish are plants 
1907, there are no fruits which are vegetables 
1908, at least one motorized vehicle is not a vehicle 
1909, it is the case that no lion is a bird 
1910, it is true that all flowers are plants 
1911, every single thing considered a sport is a recreational activity 
1912, all things that are glaciers are ice 
1913, all water is h2o 
1914, it is also true that no dogs are rocks 
1915, it is true that some sparrows are flying creatures 
1916, all screwdrivers are also tools 
1917, anything that is a teacher is a profession 
1918, there is a group of reptiles that are also elephants 
1919, not a single human is a plant 
1920, therefore no animal can be a vehicle .
1921, the only logical conclusion is that some beverages are not sodas .
1922, there exists at least one sun that is a planet .
1923, consequently a portion of animals are invisible .
1924, therefore it is clear that some large cities are not oceans .
1925, therefore every capital city is a city .
1926, a number of planets are stars .
1927, every dog is a cat .
1928, thus every elephant is an animal .
1929, consequently all sparrows are birds .
1930, it follows that not a single person is an adult .
1931, trees can not be classified as plants .
1932, it is the case that some bicycles are not cars .
1933, as a result not all daddy longlegs are spiders .
1934, cats are in no way dogs .
1935, consequently every single mammal is an insect .
1936, therefore some reptiles are lizards .
1937, from this it follows that some creatures with ten legs are males .
1938, therefore no houses can be vehicles .
1939, therefore some insects are not elephants .
1940, it follows then that some paperbacks are not made of paper .
1941, no star can be considered a sun .
1942, based on this it must be the case that a certain amount of salmons do not live in the sea .
1943, consequently there is no car that is green .
1944, this means that a portion of tables are not objects .
1945, hence it can be concluded that some beings are planets .
1946, one must conclude that some birds are fish .
1947, therefore it is the case that some magazines are not newspapers .
1948, this proves that every person with a degree is a cloud .
1949, based on this it must be the case that a certain amount of tuna are not swimmers .
1950, this leads to the conclusion that some whales are animals with fins .
1951, consequently every dog is a mammal .
1952, thus there are no cats that are mammals .
1953, therefore it follows that some lines are not triangles .
1954, the conclusion that no buildings are living things is inescapable .
1955, thus every bird is a cat .
1956, it follows that no cloud is a building .
1957, as such it is necessarily true that some buildings are clouds .
1958, it must be the case that no animal is a dog .
1959, thus it can be concluded that some circles are not squares .
1960, a logical consequence of this is that some humans are not living things .
1961, therefore no bird lives in water .
1962, thus a portion of animals are stones .
1963, the only conclusion to draw is that some spiders are not insects .
1964, this leads to the conclusion that no mammal is an animal .
1965, it is the case that some plants are tables .
1966, books are not written works .
1967, this demonstrates that some roses are not flowers .
1968, consequently some celestial bodies are cubes .
1969, it follows that some polygons are squares .
1970, consequently some oaks are not shrubs .
1971, it is the case that some people are not humans .
1972, the result of this is that some fruits are not apples .
1973, it follows that there are some african lions that are not gazelles .
1974, therefore there are animals that are trees .
1975, it is the case that some cutlery is not a spoon .
1976, consequently there are no fish which are animals .
1977, thus some dogs are cats .
1978, from this we can deduce that some crocodiles are not amphibians .
1979, it follows from this that every nail is a tool .
1980, it is therefore a fact that some pines are not trees .
1981, this necessarily suggests that some dogs are not animals .
1982, this leads to the conclusion that no truck is a vehicle .
1983, from this we can deduce that some suns are not stars .
1984, as a result we can conclude that some apples are not fruits .
1985, consequently every human is an animal .
1986, this leads to the conclusion that there are some cats which are animals .
1987, therefore it is implied that some flames are frozen .
1988, a valid inference is that some penguins are fish .
1989, it 's the case that some polygons are not squares .
1990, therefore some mountains are clouds .
1991, this means that all dogs are mammals .
1992, it follows that some plants are animals .
1993, from this it is concluded that some buildings are made of paper .
1994, automobiles are not cars .
1995, therefore we can conclude that some predators are not herbivores .
1996, this implies that every bird is a mammal .
1997, at least one child is not a doctor .
1998, therefore all mammals are felines .
1999, it follows from this that some elevators are engineers .
2000, it is therefore the case that all snakes are animals .
2001, all birds are zebras .
2002, it must follow that all planets are moons .
2003, consequently it can be said that some birds are not fish .
2004, from this it is suggested that some doctors are engineers .
2005, it logically follows that some modes of transportation are cars .
2006, this means that no apple is a fruit .
2007, from this we can logically conclude that there are some researchers who are not engineers .
2008, thus some rings are not round shapes .
2009, it follows that some people are not cats .
2010, therefore no bridge is a structure .
2011, therefore there are no children who are not made of wood .
2012, therefore there are no fish that are mammals .
2013, therefore some ideas are not electrical signals in the brain .
2014, consequently some novels weigh a ton .
2015, it is concluded that some students are lazy people .
2016, this implies that no salamander is able to live in saltwater .
2017, at least one apple is a fruit .
2018, this means that every single bird is an airplane .
2019, a certain number of houses are made of candy .
2020, from this it is suggested that some minerals are fruits .
2021, therefore some cars are not vehicles .
2022, at least one tree is a university .
2023, it logically follows that some tall people are not students .
2024, there exist no planets that are also celestial bodies .
2025, from this we must conclude that some cars are not tables .
2026, it follows that no human is immortal .
2027, it must be the case that some sparrows are not birds .
2028, the group of frogs and the group of reptiles have no members in common .
2029, a portion of tools are hammers .
2030, therefore canada is a country .
2031, it logically follows that some women are not human .
2032, therefore some fish are not mammals .
2033, it follows that some musicians are singers .
2034, this proves that some minerals are not birds .
2035, it therefore stands that some people who are musicians are also scientists .
2036, this necessarily suggests that some sparrows are not birds .
2037, this implies that every piece of clothing is a vegetable .
2038, as a result not all schools are houses .
2039, there is at least one robot who is not a human .
2040, it is the case that some planets are not stars .
2041, there are some objects that are not furniture .
2042, therefore all dogs can be said to be animals .
2043, it can be deduced that there are cats that are lions .
2044, it is necessarily the case that some arachnids are not birds .
2045, so some animals with wings must be vertebrates .
2046, one must conclude that some cities are polluted .
2047, consequently some emotions are tables .
2048, this implies that a certain number of pets are venomous .
2049, it follows that at least some tigers are not mammals .
2050, this proves that some vegetables are food .
2051, therefore every single zebra is an animate object .
2052, for this reason every animal is a mammal .
2053, therefore all motorized vehicles have engines .
2054, it follows that some fruits are edible things .
2055, a logical consequence of this is that some bodies of water are not oceans .
2056, therefore all humans must be birds .
2057, it can be concluded that no glove is a hammer .
2058, it follows that some mythical beings are scientific facts .
2059, this means that every rose is an animal .
2060, therefore no pencil is able to be used for writing .
2061, from this it can be stated that some fruits are vegetables .
2062, there exists at least one frog that lives on land and in water .
2063, this logically implies that some flowers are not vegetables .
2064, a portion of mammals are not felines .
2065, buildings and trees are completely separate categories .
2066, a number of metals are gold .
2067, therefore at least some earth is a celestial body .
2068, this proves that all mammals are birds .
2069, a subset of electronic devices is not composed of computers .
2070, it is therefore a fact that no keyboard is used for typing .
2071, not every insect is a bird .
2072, it is the case that no sandal is a shoe .
2073, this necessitates that some aquatic mammals are vegetables .
2074, there are no birds that are not flightless .
2075, it is therefore the case that some lizards are reptiles .
2076, consequently some pets are birds .
2077, it can be deduced that there are doors that are windows .
2078, therefore it has been asserted that every bit of water is soda .
2079, therefore nothing that is a solid is not a liquid .
2080, thus it is concluded that all celestial bodies are suns .
2081, some apes are not mammals .
2082, a number of apples contain seeds .
2083, trees and shrubs do not belong to the same group .
2084, as a result some living things are planets .
2085, it follows from this that every human is a person .
2086, consequently all boats are cars .
2087, some felines are not mammals .
2088, on this basis it has been stated that a few educated people are teachers .
2089, it follows from this that there are a number of humans who are not robots .
2090, no apes are mammals .
2091, there exists at least one body of water which is not an ocean .
2092, therefore it is certain that no carrots are fruits .
2093, consequently every single human is a politician .
2094, this implies that all plants are trees .
2095, it must follow that every single tree is a plant .
2096, it is the case that some plants fail to be animals .
2097, the entire group of planets consists of stars .
2098, thus some of the things that are apples are not baked goods .
2099, this implies that some places for cooking are rooms .
2100, it follows that no aquatic thing is a fish .
2101, there are no poodles that do not have fur .
2102, men are not humans .
2103, it logically follows that no fish are robins .
2104, therefore it has been asserted that every poodle is a dog .
2105, one can infer from this that some retrievers are not mammals .
2106, it follows then that some children are people .
2107, therefore all vehicles are boats .
2108, consequently some ferries are boats .
2109, therefore all carrots are plants .
2110, thus some edible things are fruits .
2111, it necessarily follows that some jack russels are mammals .
2112, it is the case that some zebra is an animal .
2113, it is implied that some birds are not mammals .
2114, consequently every single reptile is an ant .
2115, this means that all gases are liquids .
2116, at least some dogs have eyes .
2117, there are some canines that are not mammals .
2118, at least one student is a machine .
2119, all birds are fish .
2120, it follows then that some flies are insects .
2121, we must conclude that some pets are not cats .
2122, the group of humans and the group of dogs are mutually exclusive .
2123, the consequence is that some senators are politicians .
2124, at least one rose is made of metal .
2125, consequently some pickups are not trucks .
2126, fish and mammals are mutually exclusive categories .
2127, not a single reptile is an animal .
2128, from this it can be concluded that all fish are birds .
2129, it is the case that no salty foods are sweet foods .
2130, thus it must be true that some cars are animals .
2131, it is necessarily concluded that every pope is a priest .
2132, therefore some things made of wood are not machines .
2133, it follows that no shed is a house .
2134, this implies that no birds are mammals .
2135, therefore some pigeons can read novels .
2136, thus it can be concluded that some hippos are aquatic animals .
2137, this means that no car is made of metal .
2138, it has been said that some novelists are poets .
2139, it is necessarily concluded that all salmon live in trees .
2140, thus every single primate is mortal .
2141, this necessarily means that some bats are not sparrows .
2142, thus every dog is an animal .
2143, we can conclude from this that a portion of creative people are poets .
2144, therefore every single animal is made of wood .
2145, therefore a few animals are stones .
2146, it must be the case that some sadness is not a feeling .
2147, consequently some of the water is not a fluid .
2148, the implication is that there exist some novels which are not paintings .
2149, it follows that not a single plant is a vegetable .
2150, there exist certain triangles that are not squares .
2151, therefore there are some people who are not doctors .
2152, this means that all sedans are cars .
2153, it follows that there are some plants that are not oaks .
2154, it is therefore the case that every car is a machine .
2155, consequently every drop of water is a solid .
2156, thus some roses are not plants .
2157, consequently it is the case that some domesticated animals are mythical creatures .
2158, not all red fruits are vegetables .
2159, it can be logically concluded that no dogs are felines .
2160, it is the case that not all creatures that live in water are humans .
2161, therefore it is argued that there are no cats which are animals .
2162, therefore we can derive that some men are performers .
2163, as a result some reptiles are dogs .
2164, there is at least some part of france that has a capital city .
2165, it must be the case that a portion of spiders are not creatures that have eight legs .
2166, thus some penguins are excluded from the group of reptiles .
2167, consequently there are no things made of sand which are wet .
2168, this has led to the conclusion that every vegetable is a tree .
2169, based on this a portion of furniture pieces must not be trees .
2170, this suggests that some fish are mammals .
2171, at least one plant is a tree .
2172, therefore it is the case that some shapes are circles .
2173, from this it can be claimed that some things are not objects .
2174, certain animals are not living things that can breathe oxygen .
2175, it must be the case that some dogs are not mammals .
2176, therefore no circle can be a shape .
2177, every single dolphin is a mammal .
2178, it follows from this that every single dog is a cat .
2179, it is the case that some bicycles are not cars .
2180, therefore every single mammal is a cat .
2181, some pets are not birds .
2182, it can be concluded that every apple contains seeds .
2183, some celestial bodies are not moons .
2184, this allows us to state that some novels are not biographies .
2185, it must be that some mountains named everest are not oceans .
2186, no students are machines .
2187, this implies that some dogs are animals .
2188, therefore it is the case that some equilateral triangles are not shapes with three sides .
2189, from these statements it can be concluded that some tables are laptops .
2190, it is therefore a sound deduction that some suns are not stars .
2191, this means that everything that is a tree is a human .
2192, this is why every robot is a smartphone .
2193, it follows that some flowers are planets .
2194, it is therefore a fact that no airplane is able to fly .
2195, it follows logically that some tigers are not aquatic animals .
2196, from this it can be stated that some cats are dogs .
2197, it follows that some creative people are painters .
2198, there are some humans that are not mammals .
2199, this means that all plants are living organisms .
2200, the only conclusion is that some germans are not europeans .
2201, hence some fish are reptiles .
2202, therefore not all pines are trees .
2203, a subset of vegetables is not fruit .
2204, it is therefore true that some structures are not skyscrapers .
2205, it follows from this that some novels are not nonfiction books .
2206, it follows then that some coffee shops have a drive thru .
2207, it is a logical necessity that some musical instruments are vegetables .
2208, consequently no dog is a mammal .
2209, a subset of planets are moons .
2210, consequently it follows that some granite is not plants .
2211, therefore a portion of farm animals can fly .
2212, it is concluded that some dogs are cats .
2213, it follows that all pets are mammals .
2214, artists are not scientists .
2215, it follows that no cat is a mammal .
2216, we can conclude that no parrots are fish .
2217, a subset of insects are spiders .
2218, therefore there is no bus that is a vehicle .
2219, from these facts it is clear that a few publications are novels .
2220, it follows that no ant is a human .
2221, it follows from this that some birds are animals .
2222, it 's the case that some fluids are not substances .
2223, it follows that no plastic is a precious substance .
2224, it is thus the case that no news article is a novel .
2225, a conclusion that can be drawn from this is that there are no insects which are winged creatures .
2226, this leads to the conclusion that some oaks are not trees .
2227, no bicycle has an engine .
2228, it follows that every spider is a creature with eight legs .
2229, it can be deduced that some things that grow on plants are shoes .
2230, thus not all cats are felines .
2231, consequently there exist some trees which are not animals .
2232, consequently there exist some musicians who are not doctors .
2233, there are some mothers that are not humans .
2234, this means that some plants are cars .
2235, therefore all vehicles must be cars .
2236, it follows that not all sparrows are birds .
2237, consequently it can be said that some mammals are not fish .
2238, it follows that a portion of cars are not modes of transportation .
2239, some chairs fail to be furniture .
2240, consequently every single bird is a dog .
2241, a certain quantity of diamonds is soft .
2242, it can be deduced that there are no dogs that are fish .
2243, the implication is that some triangles are not polygons .
2244, water is in no way a fluid .
2245, it must be the case that no fish is a bird .
2246, this implies that a portion of poodles can photosynthesize .
2247, therefore we can conclude that a few jackets are shirts .
2248, it is the case that a portion of all aliens are people .
2249, therefore it must be that some cats are not dogs .
2250, therefore ice can not be water .
2251, as a result every single scientist is a smart person .
2252, it is necessarily concluded that every leaf is a vegetable .
2253, it follows that no table can be an item of furniture .
2254, it follows that no wolves are herbivores .
2255, therefore a certain number of doctors can fly .
2256, it is therefore true that every celestial body is a planet .
2257, from these facts it is clear that a few living things are planets .
2258, therefore some potatoes are not vegetables .
2259, it must be the case that every single hummingbird is not an animal .
2260, it 's the case that some planets are not celestial bodies .
2261, it follows that not a single dog is a cat .
2262, it must be that some carrots are not grapes .
2263, consequently every single human is a child .
2264, this means that some people are surgeons .
2265, some triangles are not polygons .
2266, there exist no dogs that are fish .
2267, from this it can be claimed that some animals are mammals .
2268, it must follow that some prime numbers are not numbers .
2269, this means that no fish is a mammal .
2270, it is impossible for a gazelle to be a lion .
2271, it follows then that some robins are made of glass .
2272, thus it can be concluded that some birds are dogs .
2273, one can therefore conclude that some books are not short stories .
2274, from this it follows that all cats are fish .
2275, therefore some ferraris are not bicycles .
2276, thus it can be concluded that some professionals are also teachers .
2277, therefore a certain number of birds are animals .
2278, from this we can logically conclude that there are some mothers who are not humans .
2279, thus some golden retrievers are not cats .
2280, based on this some humans are not mortal .
2281, consequently some bats are not mammals .
2282, this logically means that no reptile is an animal .
2283, there is at least one stone which is not a tree .
2284, this is why some apples are vegetables .
2285, anything that is a chair is a sofa .
2286, this leads to the conclusion that some fish are elephants .
2287, consequently every single human is a primate .
2288, a portion of triangles are squares .
2289, this proves that no electronic device is a phone .
2290, thus it is concluded that no fish are mammals .
2291, it follows that all gases are liquids .
2292, it must follow that all mammals are lizards .
2293, consequently no piece of furniture is a vehicle .
2294, therefore some pets are not dogs .
2295, this leads to the conclusion that some pets are cats .
2296, this proves that a number of cars are not vehicles .
2297, it is necessarily the case that a snake is never a mammal .
2298, it must be the case that every single shape is not a square .
2299, it is necessarily true that some cities named london are not countries .
2300, this means that a few dogs are mammals .
2301, it follows directly that no vertebrate is an insect .
2302, from this we can logically derive that some babies are not humans .
2303, therefore some lizards are not reptiles .
2304, it follows that a number of carrots are poisonous .
2305, nothing that is a square is also a triangle .
2306, some lions are not mammals .
2307, it is the case that some lions are not rhinos .
2308, thus we can validly conclude that some animals are not songs .
2309, it is a logical consequence that some sparrows are not birds .
2310, there are some odd numbers that are even numbers .
2311, it is therefore the case that some dogs are mammals .
2312, therefore no fruit is a stone .
2313, from this it follows that some mammals are not animals .
2314, consequently every single terrier is a dog .
2315, there exist buildings that are not houses .
2316, from this it is concluded that no whale is an elephant .
2317, a number of vegetables are not fruits .
2318, at least some soccer is a thing that requires physical activity .
2319, it can be concluded that no water is a liquid .
2320, as a result some cars are buildings .
2321, this means that some buildings are made of chocolate .
2322, therefore it is possible to infer that some rocks are animals .
2323, therefore every single food contains rocks .
2324, it follows that a few cats are dogs .
2325, this means that all fruits are foods .
2326, it follows that some fruits are not stones .
2327, it must be true that every animal is a dog .
2328, some creatures that can bark are not dogs .
2329, it can be concluded that no car is a blue thing .
2330, as such it is necessarily true that some animals are penguins .
2331, it is the case that no rock is solid .
2332, the implication is that a number of planets are not celestial bodies .
2333, from these statements one can conclude that some apples are not vegetables .
2334, therefore there are pieces of furniture that are planets .
2335, there is at least one dog that is a cat .
2336, this means that all seas are bodies of water .
2337, it follows that every fruit is a plant .
2338, it is the case that some animals living in the ocean are not land animals .
2339, the result of this is that some croissants are vegetables .
2340, as a result some arthropods are insects .
2341, this proves that all mammals are humans .
2342, this implies that some pets are cats .
2343, consequently some living beings are chairs .
2344, it is a necessary conclusion that no book is a novel .
2345, therefore some objects in space are planets .
2346, we can infer that some sharks are not animals that live in water .
2347, this means that every chihuahua is a canine .
2348, as such there are some dogs that are not cats .
2349, therefore it is certain that every shark is an amphibian .
2350, this proves that some vehicles are not motorcycles .
2351, it is the case that some couches are numbers .
2352, the conclusion that some carrots are not plants is inescapable .
2353, this necessarily implies that some penguins are not birds .
2354, it is a logical consequence that some vehicles are not boats .
2355, as a result a portion of celestial bodies are numbers .
2356, consequently all fish are mammals .
2357, therefore some mammals are liquids .
2358, it must be the case that some laptops are not computers .
2359, it can be said that some giraffes are not spoons .
2360, consequently some animals are mammals .
2361, not a single mammal is an animal .
2362, it follows that some animals are cats .
2363, some felines are not mammals .
2364, all politicians are honest people .
2365, it is necessarily true that a portion of dogs is not canines .
2366, it follows then that some circles are square .
2367, therefore all lions can be said to be animals .
2368, it follows that no sounds are waves .
2369, this has led to the conclusion that a portion of vehicles are cars .
2370, fish are in no way animals .
2371, a conclusion that can be drawn from this is that there are insects which are winged creatures .
2372, it follows from this that all fruits are clouds .
2373, this leads to the conclusion that a certain number of cats are not felines .
2374, this means that no one who is a teacher is a doctor .
2375, it is the case that some animals fail to be birds .
2376, consequently some mammals are found to be lions .
2377, it is thus the case that not every visible color is a secondary color .
2378, it follows from this that there exist some things made of vapour that are not made of water .
2379, nothing that is a dog is a fish .
2380, it is the case that all people are mammals .
2381, this leads to the conclusion that some abacuses are not laptops .
2382, consequently among the class of mammals some are carnivores .
2383, at least one cat is a mammal .
2384, apples and vegetables are two separate categories .
2385, we can infer that some cats are not animals .
2386, it is necessarily concluded that every chair is a tree .
2387, therefore it is possible to conclude that some fish are not dogs .
2388, this has led to the conclusion that a portion of animals are birds .
2389, consequently some bipedal animals are primates .
2390, it can be concluded that no shoe is clothing .
2391, it must be concluded that some tarantulas are not arachnids .
2392, one might conclude that no birds are cats .
2393, a portion of shapes are not circles .
2394, it follows that some things that can be poured are not liquids .
2395, it 's the case that some shapes are not circles .
2396, this means that no car can be a bicycle .
2397, one can therefore conclude that some mammals do not have blood .
2398, consequently nothing that is an ant is an animal .
2399, it logically follows that there are some students who are not teachers .
2400, from these statements it follows that some animals are not reptiles .
2401, consequently some elephants are fish .
2402, it must therefore be true that every mammal is an animal .
2403, at least one human is a non living thing .
2404, therefore a number of bicycles do not belong to the category of vehicles .
2405, it follows that no car is a bicycle .
2406, based on this it must be the case that some dogs are not mammals .
2407, consequently it can be said that some apples are not fruits .
2408, therefore we can conclude that some snakes have fur .
2409, therefore some knowledgeable people are professors .
2410, it follows that no bird is a living being .
2411, as a result all mortals are humans .
2412, it logically follows that there are some plants that are not pines .
2413, thus there are no trees that are also mammals .
2414, it is the case that no triangle is a square .
2415, from this it follows that some animals are indeed dogs .
2416, consequently every vehicle is an airplane .
2417, therefore some fish are fresh water fish .
2418, consequently some principal is an educator .
2419, the conclusion that a portion of antiques are not musical instruments is inescapable .
2420, it must follow that a portion of mammals are animals .
2421, from this it follows that there are no wolves which are mammals .
2422, the conclusion is that some birds are not penguins .
2423, it follows from this that all reptiles are snakes .
2424, it is necessarily true that some women are not humans .
2425, it is the case that some parrots are not birds .
2426, hence some plants that have thorns are flowers .
2427, this implies that all women are men .
2428, as a result not all fish are cats .
2429, therefore all cars can be said to be plants .
2430, as a result it must be that some teachers are not people .
2431, a part of the population of teachers are not nurses .
2432, some musical instruments can not be classified as drums .
2433, the consequence is that some human beings are not mammals .
2434, consequently every student is a teacher .
2435, therefore all gases are liquids .
2436, it follows that a few things with feathers are fish .
2437, it is the case that no cat is a dog .
2438, there exists at least one whale that is cold blooded .
2439, we can therefore deduce that some household goods are not chairs .
2440, it must be the case that some homes are not buildings .
2441, this means every dog is a mammal .
2442, it can be deduced that there are no things with wings that are animals .
2443, we must accept that some automobiles are not vehicles .
2444, therefore there is no bicycle that is a car .
2445, some animals are not dogs .
2446, therefore it can be concluded that no insects are vertebrates .
2447, therefore it is a fact that some airplanes are cars .
2448, this implies that some zebras are mammals .
2449, therefore we can deduce that no doctors are animals .
2450, it follows from this that there are some celebrities who are prime ministers .
2451, consequently some weather phenomena are made of rock .
2452, therefore some trees are computers .
2453, therefore all citizens of the us need to pay taxes .
2454, at least one dog is warm blooded .
2455, consequently every single thing that is a bird is an animal .
2456, as a result no carrots are flowers .
2457, the consequence is that there exist human beings who are not musicians .
2458, as a result no building is a mammal .
2459, it follows from this that there are a number of poodles who are not dogs .
2460, this means that every single bat is a bird .
2461, therefore we can conclude that no chair is a table .
2462, there are no spiders that do not have six legs .
2463, it must follow that no feline is a cat .
2464, consequently no birds are mammals .
2465, it is the case that some vertebrates are not land animals .
2466, it follows that some dollars are not money .
2467, consequently some poodles are not dogs .
2468, it is therefore suggested that some zebras are tables .
2469, hence a group of human beings are leaders .
2470, it is the case that a portion of amphibians are not mammals .
2471, there exists at least one eraser which is not a pencil .
2472, this leads to the conclusion that some carrots are plants .
2473, consequently some trucks are not cars .
2474, it has been proposed that no circles are polygons .
2475, consequently no clouds are made of water .
2476, it follows from this that every single thing with wheels is a car .
2477, one can conclude that some animals are mammals .
2478, birds can not be considered animals .
2479, based on this it must be the case that a certain number of carnivores are not animals .
2480, it is the case that no bird is an animal .
2481, hence some domestic animals are buildings .
2482, therefore there are no skyscrapers that are buildings .
2483, it follows that some geometric shapes are polygons .
2484, therefore it necessarily follows that some of the objects that are rocks are not bananas .
2485, consequently there are no bicycles which are liquid .
2486, this implies that all roses are flowers .
2487, consequently it must be true that some integers are not concepts .
2488, therefore this implies that all clouds are rocks .
2489, thus a number of houses are vehicles .
2490, there exists at least one atlantic ocean that is a desert .
2491, a portion of weeks are not units of time .
2492, it can be concluded that no mammal is a dog .
2493, this proves that a number of humans are not teenagers .
2494, therefore it is a fact that some plants are roses .
2495, it is thus the case that all balls are planets .
